system:index,Air_Temperature_K,EVI,Fpar_500m,Humidity,LST_Day_1km,LST_Night_1km,Lai_500m,Unnamed: 8,NDWI,Rain_mm,SoilMoisture,Surface_Temperature_K,Transpiration_mm_hr,Wind_Speed_m_s,b10,ro,surface_net_solar_radiation,tmmn,tmmx,vap,vpd,.geo
, 299.0664000205163, 51981.24780850025, 1298.0718761471912, 0.010623037068258966, 571005.2919803686, 540870.804361957, 300.6367166586358,, -2.7083141626734095, 776.2081302475326, 24.707338388689674, 300.1236251672216, 18.40947524703518, 3.1381614505389273, 76.70127703394004, 145.81952364103438, 1.0177638770117201E11, 2333.4725874671326, 3764.0335635803717, 20542.406776745313, 2488.1525374315884,
, 299.0664000205163, 59559.2547035982, 1556.749599202943, 0.010623037068258966, 578417.7431096992, 541258.5721678358, 362.85459909497587,, -3.8480793791153887, 742.5707762141491, 24.707338388689674, 300.1236251672216, 18.40947524703518, 3.1381614505389273, 76.70127703394004, 45.02629183949073, 1.0502737549602711E11, 2307.6133099042186, 3760.8316671115117, 20471.043035784285, 2447.4598453519143,
, 299.0664000205163, 46888.00735177745, 1238.7725062530246, 0.010623037068258966, 594126.2411220038, 565771.6855880162, 264.51733945220417,, -7.365225779006246, 539.7534326392872, 24.707338388689674, 300.1236251672216, 18.40947524703518, 3.1381614505389273, 76.70127703394004, 43.697374039243904, 1.0333104445087718E11, 2361.1641677262733, 3796.1009044134894, 20338.030355235696, 2131.2899541038983,
, 299.0664000205163, 52936.94386066813, 1322.5796504558225, 0.010623037068258966, 592614.2888900876, 534152.9775586083, 314.5543900028955,, -4.381946658879495, 922.076852180066, 24.707338388689674, 300.1236251672216, 18.40947524703518, 3.1381614505389273, 76.70127703394004, 350.2198684864784, 9.96372248568979E10, 2418.830764979602, 3972.469658707305, 23458.695121787765, 2270.614866090811,
, 299.0664000205163, 64699.31326648164, 1700.295821732612, 0.010623037068258966, 590492.0713556989, 499183.5355686597, 408.3108293762443,, -3.6120293019045255, 1135.0105502722186, 24.707338388689674, 300.1236251672216, 18.40947524703518, 3.1381614505389273, 76.70127703394004, 201.3786886094885, 9.929717077107565E10, 2390.3837059260004, 3943.518013484537, 20390.61990405025, 2483.6329453067515,
, 299.0664000205163, 61910.75783751991, 1578.8395255515993, 0.010623037068258966, 582115.661997502, 492234.84005501796, 363.1229570147475,, -1.4604679576270005, 884.5524653134363, 24.707338388689674, 300.1236251672216, 18.40947524703518, 3.1381614505389273, 76.70127703394004, 147.75368865475852, 9.713463823623257E10, 2367.967219039869, 3921.0577100046103, 23212.748748115402, 2120.244488249285,
, 299.0664000205163, 59704.26616549019, 1525.1350378904883, 0.010623037068258966, 542676.3933215429, 491778.37045135815, 347.2738719042931,, -0.22927391384501875, 949.9900616381947, 24.707338388689674, 300.1236251672216, 18.40947524703518, 3.1381614505389273, 76.70127703394004, 362.4722662342997, 1.0153463236207326E11, 2386.3148617811494, 3931.929881064172, 21670.994786756764, 2350.4382028779078,
, 299.0664000205163, 58273.748038288475, 1627.7587585232172, 0.010623037068258966, 572794.9703288779, 555288.9385891173, 357.0898433224184,, -0.9061540559367703, 738.3375852971438, 24.707338388689674, 300.1236251672216, 18.40947524703518, 3.1381614505389273, 76.70127703394004, 182.40469941551558, 1.0152701087210832E11, 2372.8099826273465, 3918.425001910375, 22064.628818533125, 2242.642299447673,
,299.41359073274,37774.78497986984,908.3737623638184,0.010788281307157626,501035.56138100283,411297.3443012386,192.3988096048516,,-2.6703123109664535,739.8172020054462,24.171095974164533,300.8133563825001,15.593978022830703,3.305259438866332,77.2777801149883,46.74019803936448,1.0749193205128937E11,2308.830441751762,3935.7147881126402,20557.653319103887,2372.0841062035356,
, 299.41359073274, 42479.05200046484, 1065.071632952415, 0.010788281307157626, 570529.881473796, 480619.72404342354, 219.5308304604147,, -3.69791475216627, 692.6035747636519, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 24.821822315570405, 1.0565653973051587E11, 2359.452555706835, 3962.6216801830624, 20634.194522923877, 2439.5699792193,
, 299.41359073274, 43793.34207532954, 1110.3250849335316, 0.010788281307157626, 611737.1243509952, 574843.8747425032, 229.6085662302406,, -4.627476354531515, 529.3631292149381, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 26.462456631494184, 1.063976662100691E11, 2390.890918685314, 3993.878139281522, 20883.607326746915, 2493.2276638715616,
, 299.41359073274, 43539.581572794144, 1062.42754225537, 0.010788281307157626, 609103.423299577, 525580.0407470902, 218.4083061806384,, -5.512011133777227, 628.944259772441, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 25.282798486980994, 1.0655263251414815E11, 2442.880051426517, 4045.8767478716727, 20448.0056807786, 2648.8702858164575,
, 299.41359073274, 44208.23845738576, 1148.2026165475788, 0.010788281307157626, 633479.3837741448, 537190.837620732, 244.2549790290666,, -6.466331887596807, 653.4953052377134, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 34.467074372943806, 1.0736402381242323E11, 2364.9240937225886, 3968.0347699408185, 20742.139462053183, 2454.0084642939937,
, 299.41359073274, 42919.56541713431, 1106.1664356866286, 0.010788281307157626, 592858.8569289794, 526414.9009991029, 228.20771793396284,, -5.725582522602541, 1027.9583892196868, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 328.27517669165906, 1.0596249486677089E11, 2321.3006186208213, 3924.2911441632896, 20307.37002875354, 2419.711351330296,
, 299.41359073274, 47632.64108582856, 1215.0719865883468, 0.010788281307157626, 576961.7150577, 531221.7943677132, 251.8017868825787,, -3.121694848841774, 1056.5663198251186, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 328.4490337006429, 1.046204166040223E11, 2328.523927031688, 3931.7001476981613, 20689.48721085637, 2369.9413635538313,
, 299.41359073274, 49911.06221063022, 1243.2103929550829, 0.010788281307157626, 587210.792885166, 499223.9013904365, 259.60358200591435,, -4.784730772739692, 889.5464246980306, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 178.75853473411223, 1.0619213035496703E11, 2380.378542094675, 3983.4426645220497, 20946.43339077541, 2455.986374966867,
, 299.41359073274, 41865.77117569268, 1097.7997772129443, 0.010788281307157626, 583616.7266596223, 522184.23337039305, 224.39584436579457,, -4.193605824859895, 793.3106434021119, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 174.2177010291566, 1.0549448168970827E11, 2360.0913530139032, 3963.139882954614, 20327.218544571424, 2475.9061076631206,
, 299.41359073274, 47832.787925832316, 1239.5764659767822, 0.010788281307157626, 591662.2858328054, 558901.1623966626, 263.75149247260606,, -3.02241347943696, 850.180605922822, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 76.367864067606, 1.06579071408921E11, 2445.663010969183, 4048.8636595748835, 21603.393071892075, 2549.147226467957,
, 299.41359073274, 55114.47240173342, 1387.313938415034, 0.010788281307157626, 565857.3752708907, 510625.2383850329, 301.35307519940824,, -1.7839430055461811, 1032.0437998827374, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 304.3935968014279, 1.0123758157148468E11, 2424.39201024635, 4027.5465106571633, 21384.588815082385, 2544.4960351776317,
, 299.41359073274, 49953.132770415286, 1298.8747415806322, 0.010788281307157626, 577871.7658852056, 522554.14746753004, 277.15147298142614,, -3.9606556542690994, 766.67015126527, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 136.1925373819655, 1.0539948187974239E11, 2347.0547084961613, 3950.1290786571035, 20547.98645045087, 2420.7498770341576,
, 299.41359073274, 48751.339256333245, 1214.6770379569202, 0.010788281307157626, 597482.9560168395, 516637.63808942726, 257.4066261412545,, -2.819680302211218, 754.3488285737706, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 55.05979722984232, 1.059513937771429E11, 2417.558739410508, 4020.8636981865156, 20541.959108203697, 2590.763853398284,
, 299.41359073274, 49109.21629570532, 1233.255908084752, 0.010788281307157626, 560556.5749792509, 480027.2629719412, 268.98283486312806,, -2.3468842600012865, 820.4919189117808, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 164.16304262375402, 9.986262133848131E10, 2368.40885604544, 3971.418067526523, 20159.016973113106, 2520.5046393083076,
, 299.41359073274, 49244.11956524009, 1327.248063601436, 0.010788281307157626, 615121.2581868826, 581228.2334330056, 283.0803667208163,, -3.048719246151569, 660.3903464110871, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 92.45421496308269, 1.0494788749606355E11, 2415.0182490359343, 4018.114016297587, 20815.135577236848, 2545.416017631949,
, 299.41359073274, 44358.56889391974, 1175.0281378828993, 0.010788281307157626, 632814.9389508504, 553740.2147919398, 243.9081711038955,, -5.093647070851184, 668.7246822573834, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 35.01705103204355, 1.0487353331803969E11, 2425.149259317757, 4028.2701210039663, 21193.812777455856, 2519.8671645363083,
, 299.41359073274, 48007.21162126391, 1152.8866243927794, 0.010788281307157626, 580352.9587297416, 512975.31774270197, 255.1474797976066,, -3.895636824989025, 868.3050560681319, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 190.9324400945884, 1.0188875568237952E11, 2352.098848538782, 3843.419601555884, 20890.602103742174, 2529.000623003769,
, 299.41359073274, 56379.187575266704, 1463.7255709948265, 0.010788281307157626, 578469.6036269898, 514226.1166488463, 324.6953940622122,, -3.4707344483542446, 793.3181339444318, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 77.51993264184922, 1.0600297948009973E11, 2290.599829482725, 3815.5806683776414, 21021.60712638388, 2479.811604149469,
, 299.41359073274, 47143.79954340896, 1215.3757526855884, 0.010788281307157626, 600835.3103313576, 543399.1671191077, 253.48652815508046,, -6.97968922281095, 559.4059211237197, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 33.589197720035884, 1.0264466292542816E11, 2345.957517474376, 3824.282665955204, 20708.16458395805, 2095.096567670183,
, 299.41359073274, 48404.63072504288, 1186.3738583865452, 0.010788281307157626, 605233.9468996275, 526652.7300292698, 261.8314235082257,, -6.1478798666526595, 942.2825192275311, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 374.5790432109296, 1.0114979840826836E11, 2447.303772251256, 4050.433943165085, 23847.187948164457, 2369.178871997956,
, 299.41359073274, 62046.619897439305, 1588.633732783085, 0.010788281307157626, 597219.3862842484, 486910.06163041334, 367.0175983140127,, -3.5911937348593073, 992.3652021128548, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 363.665099127517, 9.892364510865808E10, 2390.997633211844, 3994.6297180099323, 20885.15072029813, 2498.5116179244237,
, 299.41359073274, 62386.12900317334, 1550.1053394367452, 0.010788281307157626, 597704.3867190639, 512992.18761909666, 351.6976402057171,, -1.4011176563556593, 993.4657487142387, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 524.359074183712, 9.785943525163246E10, 2356.7272638412264, 3960.380958625746, 23799.753955952157, 2098.9417976737054,
, 299.41359073274, 57531.96744657513, 1419.8321734170374, 0.010788281307157626, 538472.9751605521, 479968.6441545837, 311.3973681891041,, -0.779021651966373, 1066.7819908711556, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 431.02443628769163, 1.0081631867862082E11, 2371.1067830534676, 3968.195155319605, 22188.643151028522, 2336.0362531837213,
, 299.41359073274, 57603.716343361026, 1538.8245904881583, 0.010788281307157626, 586582.2329689701, 561992.7130363282, 322.39299915514323,, -0.8558112532810447, 759.8840211455961, 24.171095974164533, 300.8133563825001, 15.593978022830703, 3.305259438866332, 77.2777801149883, 383.1421492134017, 1.0329157543152443E11, 2368.288598578952, 3965.376970845096, 22734.772656848472, 2231.5852099393996,
,299.7607361044643,39243.56870626317,1144.9543327945735,0.010652615403521823,501031.41934537527,472750.38685275195,432.3795396776838,,-4.526208321067949,683.5846879027359,23.924166994850147,300.61315368391195,23.19833563411538,3.0366716264837037,77.08409048987244,35.2021678254786,1.0808121716429774E11,2459.309670437256,3954.7146040314265,20601.056880379434,2527.982429322473,
, 299.7607361044643, 47275.470281959846, 1178.4110411223212, 0.010652615403521823, 556493.1065077895, 511285.21203726507, 259.44185909764406,, -5.572530087174103, 648.5805879935892, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 22.113986206793076, 1.0553603667863925E11, 2485.313365006065, 3939.085275929781, 20558.824374626038, 2526.471637647912,
, 299.7607361044643, 48195.16066141366, 1202.4060246866043, 0.010652615403521823, 606862.383670223, 573075.379820355, 259.89458039374654,, -4.899701096863087, 742.5759946747787, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 40.03627909768341, 1.0559262620598491E11, 2520.878833973226, 3974.816433310005, 20808.78946322028, 2595.641319226273,
, 299.7607361044643, 51410.488252516596, 1256.5511565331813, 0.010652615403521823, 559982.4947815008, 493178.70342391933, 277.9819445733106,, -4.841740737052405, 666.4492077820985, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 27.28370942360745, 1.0472126343434265E11, 2547.178762887755, 4000.9184362697238, 20223.273030097826, 2704.116816121207,
, 299.7607361044643, 48828.851474882766, 1273.520325957588, 0.010652615403521823, 631897.6390808778, 538987.5663711331, 281.63385517552285,, -8.547200668669431, 619.5179195988404, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 38.65595608080864, 1.0753942489392657E11, 2525.42271358933, 3979.3515249615048, 20772.721198287185, 2618.494185433665,
, 299.7607361044643, 44990.33819277853, 1184.17619648177, 0.010652615403521823, 594879.0350993419, 533190.9808898254, 261.10097820114635,, -6.818503585277755, 915.7951135198922, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 180.12411485461234, 1.0646333735165588E11, 2482.0817876776414, 3935.748808708804, 20432.49491054294, 2578.1470171299075,
, 299.7607361044643, 50235.5849238785, 1268.053090674994, 0.010652615403521823, 575725.8171798005, 531457.5664105202, 279.73603612994384,, -4.860235666347332, 1080.7558813403614, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 356.64142275972944, 1.0465854791822015E11, 2481.8569193920753, 3935.79704892143, 20628.379468490737, 2512.818568875064,
, 299.7607361044643, 56712.37588983438, 1373.8266061242623, 0.010652615403521823, 574582.2392928215, 492449.2726722324, 317.6737506925369,, -6.397021028373441, 938.2798933455261, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 131.38934768296986, 1.0660022992666031E11, 2516.135084524184, 3970.082735233812, 20828.11971355741, 2577.7945648687733,
, 299.7607361044643, 47651.86631355259, 1223.6425329449346, 0.010652615403521823, 575263.2162022351, 522569.6717152979, 274.5659461983636,, -6.458171599401852, 736.0037110516482, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 69.95001847471956, 1.0470523362858281E11, 2506.443812281844, 3960.1514634416203, 20400.553597881273, 2597.1213247030482,
, 299.7607361044643, 52168.592975105064, 1337.7365538865888, 0.010652615403521823, 600683.2794371665, 569834.5431413767, 308.8251051645454,, -4.499827485580046, 714.4812788753328, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 52.97302540883519, 1.063624716052709E11, 2618.870520536945, 4072.7167714817847, 21639.938826358266, 2743.6247373682595,
, 299.7607361044643, 57558.064701656716, 1466.2726183480554, 0.010652615403521823, 577240.1557086876, 514381.25159379677, 332.58062360657163,, -3.3215058293096624, 1059.7710268378364, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 260.11138924264907, 1.0173465276211057E11, 2577.958774929149, 4031.9014155198906, 21354.355269796553, 2702.531977020075,
, 299.7607361044643, 53120.27743852237, 1364.2584781696428, 0.010652615403521823, 563869.7398403105, 512552.7551891449, 309.0911408248438,, -5.606010652062923, 754.1881388419923, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 95.80447257019921, 1.0470382466704405E11, 2503.8667348136864, 3957.8153259521964, 20358.10988913291, 2599.9180536460863,
, 299.7607361044643, 54941.60537061046, 1316.7235210048416, 0.010652615403521823, 584232.7800784385, 536456.5484722257, 301.86794570886246,, -3.9063302666767328, 846.3668259069669, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 115.59612987446572, 1.048979846529918E11, 2528.3035263269444, 3982.1309007973177, 20508.132198341573, 2652.5591909385707,
, 299.7607361044643, 52486.85195991447, 1349.8310761663517, 0.010652615403521823, 545494.440165353, 496940.40090854303, 313.7952574102003,, -3.061807722299513, 1000.2485401792874, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 245.8286716395235, 9.793489806606573E10, 2483.5069196734157, 3937.3685427103637, 20044.368657872565, 2595.1672346626992,
, 299.7607361044643, 53015.26272214214, 1443.4364184527503, 0.010652615403521823, 604029.714096867, 565146.154466287, 329.8552625801298,, -2.523389614357022, 666.8714160461828, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 66.6372746693774, 1.050179287252523E11, 2590.9792723023643, 4044.702665048643, 20869.611902971166, 2737.94118249459,
, 299.7607361044643, 55286.22098803168, 1478.5626670729264, 0.010652615403521823, 638126.9039367095, 570259.1762176905, 335.62829921904944,, -2.4172491255641457, 727.738090983671, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 50.656209662747266, 1.0346489544783102E11, 2572.9316514148604, 4026.758840200238, 21051.48762193783, 2679.7989459093965,
, 299.7607361044643, 55136.10632923262, 1342.886683841218, 0.010652615403521823, 566329.4355191019, 528695.2786407853, 320.0913493020778,, -3.1063214837080872, 883.3294494657434, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 173.2125748132363, 1.0222320524715251E11, 2470.304936782697, 3819.039928276822, 20794.048713990684, 2597.1986191788183,
, 299.7607361044643, 61057.06350614547, 1565.2362791624669, 0.010652615403521823, 579248.5371540677, 507234.12309002277, 375.9938842859701,, -5.680532528507385, 768.1865244851136, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 56.66466039338959, 1.0597166932836736E11, 2462.0585980594988, 3851.390374389719, 20721.424202820534, 2603.953690161135,
, 299.7607361044643, 49806.49160159873, 1258.8487871855984, 0.010652615403521823, 589828.778526562, 542689.833105197, 282.6334638034255,, -8.202289289493498, 742.6941643361563, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 99.83017362485248, 1.0410110842074762E11, 2502.4585736766167, 3871.6674287879237, 20496.203497630166, 2315.991776967929,
, 299.7607361044643, 56745.77579530369, 1371.034864953713, 0.010652615403521823, 580123.2415446742, 525019.9082749856, 328.95390247618184,, -5.581863392837414, 925.8972918268568, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 294.3895487479395, 9.97360664794568E10, 2581.610734468573, 4035.4614452294877, 23902.137520561333, 2479.138137635723,
, 299.7607361044643, 68075.28927322138, 1738.271237663662, 0.010652615403521823, 586605.5486605356, 512245.445086568, 434.7066083846785,, -4.361952290295599, 1107.7495764688213, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 178.31185064173832, 9.982935508792978E10, 2536.881205489522, 3988.420009715643, 20846.99382025316, 2624.6999908095313,
, 299.7607361044643, 61438.81055178447, 1540.3286399227752, 0.010652615403521823, 560656.3341602256, 492058.02753202117, 367.552222592593,, -3.618753561277026, 923.5657782561242, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 184.22805081391908, 9.771838532753282E10, 2527.7496887431703, 3979.3344299376736, 23470.412898167702, 2310.4507145121233,
, 299.7607361044643, 60011.86751243988, 1506.1693507155976, 0.010652615403521823, 532194.8441386374, 483636.50840027665, 355.38620331264906,, -1.7249554262123703, 1131.3126858408332, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 400.82753727298143, 1.0212997624860402E11, 2542.8692274941322, 3989.0590392020376, 22160.102357449243, 2526.903845930213,
, 299.7607361044643, 60069.08816698879, 1614.7517501969219, 0.010652615403521823, 578692.9864056074, 543144.1328525529, 376.6260242971427,, -0.6963390291452346, 827.1076404192823, 23.924166994850147, 300.61315368391195, 23.19833563411538, 3.0366716264837037, 77.08409048987244, 243.02184743445207, 1.0235307482573723E11, 2513.4315300631492, 3959.6213417710555, 22537.55807345243, 2371.6140797995345,
,299.4456708888088,45201.32385635784,1200.4551636426747,0.011416665750728942,480203.004053902,437296.69954626553,367.23066117138785,,-3.938329409982321,1015.6810955684277,24.434354670462678,300.47214170789505,21.60620950650912,2.8232779763587486,72.3804450531317,438.65503654005596,1.0553091125605688E11,2412.3404887868337,3905.2696351028044,22349.81377277521,2243.56953703846,
, 299.4456708888088, 49051.39143542595, 1272.1519966413503, 0.011416665750728942, 551819.588232196, 492498.2260279737, 311.2778960583482,, -7.1802427317976845, 966.6172549884652, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 282.3912448589787, 1.0328553824598169E11, 2435.766191071876, 3900.906918494113, 22382.61139687115, 2252.39322780612,
, 299.4456708888088, 51476.396358553866, 1323.6508297926198, 0.011416665750728942, 600505.9629352012, 567244.2581253332, 321.9508703066607,, -6.992161413194258, 862.7214192703142, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 245.24456169572142, 1.0443406890670732E11, 2468.98799075538, 3934.1177350735957, 22788.492283517004, 2298.230795140519,
, 299.4456708888088, 50594.94840679432, 1290.2036997242744, 0.011416665750728942, 563865.4404740497, 516702.7104768435, 314.0185195519132,, -6.824300118460194, 953.1131040953866, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 368.9668689381617, 1.0316493466371065E11, 2496.977408582555, 3962.073279778424, 22437.098246636313, 2393.420400758888,
, 299.4456708888088, 51597.866200835124, 1379.5100940159964, 0.011416665750728942, 604664.5421988677, 544130.387736314, 339.45257499223175,, -8.564436550547125, 959.9530287914481, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 505.3106041330552, 1.052604378563057E11, 2448.8714930704946, 3913.9664447233686, 22509.544695651373, 2280.407414994162,
, 299.4456708888088, 51948.310845465785, 1375.2742356975116, 0.011416665750728942, 581450.7851033533, 526338.9328260123, 338.2421636863112,, -6.846030376615809, 1326.2390553356997, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 827.4423072491896, 1.0408580572093933E11, 2422.5526608441382, 3887.673531088271, 22244.190118364557, 2269.8810439939793,
, 299.4456708888088, 54675.82246284032, 1447.383856637694, 0.011416665750728942, 570491.8627291957, 520264.1813344823, 355.8434841547505,, -5.54210705052534, 1388.3438595137752, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 908.4534417872928, 1.024673014227951E11, 2429.352878047099, 3894.474771318485, 22496.475451618247, 2221.9440370389066,
, 299.4456708888088, 56696.63656286404, 1470.742389751481, 0.011416665750728942, 567842.3922120101, 493203.8989927065, 363.03236213192594,, -7.3742234698326605, 1300.244964250967, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 736.2865163456393, 1.0342805328877014E11, 2466.4596745524177, 3931.5495986860324, 22782.98719098491, 2285.0297017741327,
, 299.4456708888088, 52111.01334842844, 1369.1978796582798, 0.011416665750728942, 565220.8977576453, 519221.25590361084, 333.5849051524345,, -7.082807343429276, 1048.0421287916224, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 531.5221715359938, 1.0324879192724167E11, 2437.992431146156, 3903.100830823458, 22229.009813222914, 2273.554888997064,
, 299.4456708888088, 54224.47541896527, 1422.9483731168436, 0.011416665750728942, 584003.9285137858, 551441.7959966905, 353.22600204104026,, -6.615712971653108, 1037.574658890438, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 552.5362006907379, 1.0433742936100479E11, 2538.2669771814717, 4003.394852542816, 23486.974287728895, 2386.4034025206233,
, 299.4456708888088, 58405.1072820576, 1518.5571322680378, 0.011416665750728942, 556200.4503122731, 496294.87266912323, 376.7271415871059,, -4.3050162102495095, 1463.9653016449754, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 967.470080024107, 9.918211578948666E10, 2518.9600387550513, 3984.080325945588, 23292.454599059914, 2383.00041691852,
, 299.4456708888088, 56743.3218483153, 1498.6581448961417, 0.011416665750728942, 556387.8531895353, 511881.69172024215, 370.7343637024192,, -6.117737063366592, 1125.3135211547096, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 744.2820195547652, 1.0256055612805043E11, 2432.933282889045, 3898.0532244426045, 22314.671732932387, 2255.597487776632,
, 299.4456708888088, 54396.152870956575, 1418.7241432825467, 0.011416665750728942, 571731.5070857633, 527876.9621003765, 351.7840371273817,, -5.33778285232323, 1038.5628076684588, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 476.8761155114295, 1.0368642331793518E11, 2461.3498507843815, 3926.4641795413004, 22441.638687624712, 2321.049353894845,
, 299.4456708888088, 54001.892161587784, 1442.987462139719, 0.011416665750728942, 545136.5093495715, 487232.073082432, 359.4500696562309,, -3.8338873355376015, 1274.9982779716677, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 718.0870967354725, 9.729077847765112E10, 2425.6737417351756, 3890.77853482263, 21968.330951939723, 2286.71121881497,
, 299.4456708888088, 57146.063321668815, 1567.5209866467028, 0.011416665750728942, 604008.1080160892, 555233.2943073056, 393.1132984448192,, -4.579200311670459, 972.7650282450994, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 556.0275866016802, 1.0288794463199683E11, 2499.6237900617375, 3964.7226751054136, 22752.67329491024, 2357.657957902327,
, 299.4456708888088, 58388.921320113055, 1575.030152229464, 0.011416665750728942, 619205.0018666399, 558632.7177249703, 401.85865835902575,, -5.885639010354116, 908.5091246498545, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 330.0428871028922, 1.0271843614888606E11, 2496.8326571711636, 3961.938169287861, 22991.868103402736, 2319.6065454636105,
, 299.4456708888088, 54948.409990601074, 1394.9407221809795, 0.011416665750728942, 558307.5098340333, 501933.7152276443, 351.03152130445653,, -5.952203033922624, 1165.023215453472, 24.434354670462678, 300.47214170789505, 21.60620950650912, 2.8232779763587486, 72.3804450531317, 645.164654471748, 1.0025497626086319E11, 2437.3772774775707, 3814.8535725245447, 22623.31033933426, 2282.6862357058435,
